timestamp,sensor_id,plant_type,location,temperature_c,soil_moisture,light_level,pump_active
2023-07-07 00:00:00,B-1,Snake Plant,Office,15.03,56.32,200.7,0
2023-07-07 01:00:00,B-1,Snake Plant,Office,14.62,54.04,345.82,0
2023-07-07 02:00:00,B-1,Snake Plant,Office,15.99,56.43,308.68,0
2023-07-07 03:00:00,B-1,Snake Plant,Office,15.24,51.25,454.53,0
2023-07-07 04:00:00,B-1,Snake Plant,Office,16.09,48.96,522.56,0
2023-07-07 05:00:00,B-1,Snake Plant,Office,16.69,44.83,730.63,0
2023-07-07 06:00:00,B-1,Snake Plant,Office,19.14,43.71,827.0,0
2023-07-07 07:00:00,B-1,Snake Plant,Office,19.0,39.16,928.02,0
2023-07-07 08:00:00,B-1,Snake Plant,Office,20.34,39.51,974.57,0
2023-07-07 09:00:00,B-1,Snake Plant,Office,20.17,30.22,1288.53,1
2023-07-07 10:00:00,B-1,Snake Plant,Office,22.11,31.21,1340.82,1
2023-07-07 11:00:00,B-1,Snake Plant,Office,22.02,34.48,1250.87,1
2023-07-07 12:00:00,B-1,Snake Plant,Office,23.63,28.07,1393.08,1
2023-07-07 13:00:00,B-1,Snake Plant,Office,24.84,31.05,1361.37,1
2023-07-07 14:00:00,B-1,Snake Plant,Office,25.4,37.62,1386.62,0
2023-07-07 15:00:00,B-1,Snake Plant,Office,25.48,29.72,1379.39,1
2023-07-07 16:00:00,B-1,Snake Plant,Office,24.63,28.85,1223.12,1
2023-07-07 17:00:00,B-1,Snake Plant,Office,23.01,28.9,1143.26,1
2023-07-07 18:00:00,B-1,Snake Plant,Office,22.02,32.56,1119.41,1
2023-07-07 19:00:00,B-1,Snake Plant,Office,20.34,37.84,912.44,0
2023-07-07 20:00:00,B-1,Snake Plant,Office,20.64,41.99,744.47,0
2023-07-07 21:00:00,B-1,Snake Plant,Office,18.68,40.78,554.21,0
2023-07-07 22:00:00,B-1,Snake Plant,Office,17.32,44.9,570.8,0
2023-07-07 23:00:00,B-1,Snake Plant,Office,15.71,42.72,412.69,0
2023-07-08 00:00:00,B-1,Snake Plant,Office,15.92,56.91,161.39,0
2023-07-08 01:00:00,B-1,Snake Plant,Office,13.56,55.87,345.7,0
2023-07-08 02:00:00,B-1,Snake Plant,Office,14.56,48.27,327.06,0
2023-07-08 03:00:00,B-1,Snake Plant,Office,15.56,48.67,436.77,0
2023-07-08 04:00:00,B-1,Snake Plant,Office,15.79,42.38,628.91,0
2023-07-08 05:00:00,B-1,Snake Plant,Office,15.99,42.35,662.83,0
2023-07-08 06:00:00,B-1,Snake Plant,Office,17.41,41.28,829.45,0
2023-07-08 07:00:00,B-1,Snake Plant,Office,19.28,38.37,937.91,0
2023-07-08 08:00:00,B-1,Snake Plant,Office,18.98,37.51,1041.22,0
2023-07-08 09:00:00,B-1,Snake Plant,Office,21.04,39.61,1213.84,0
2023-07-08 10:00:00,B-1,Snake Plant,Office,23.46,37.47,1271.43,0
2023-07-08 11:00:00,B-1,Snake Plant,Office,23.69,29.3,1264.3,1
2023-07-08 12:00:00,B-1,Snake Plant,Office,24.15,31.25,1444.61,1
2023-07-08 13:00:00,B-1,Snake Plant,Office,24.57,26.01,1418.15,1
2023-07-08 14:00:00,B-1,Snake Plant,Office,24.74,25.8,1409.39,1
2023-07-08 15:00:00,B-1,Snake Plant,Office,24.27,35.77,1308.57,0
2023-07-08 16:00:00,B-1,Snake Plant,Office,23.72,94.95,1232.22,0
2023-07-08 17:00:00,B-1,Snake Plant,Office,24.13,32.72,1207.46,1
2023-07-08 18:00:00,B-1,Snake Plant,Office,23.18,33.47,1078.88,1
2023-07-08 19:00:00,B-1,Snake Plant,Office,21.49,33.34,942.0,1
2023-07-08 20:00:00,B-1,Snake Plant,Office,20.3,42.19,766.3,0
2023-07-08 21:00:00,B-1,Snake Plant,Office,18.64,41.55,641.03,0
2023-07-08 22:00:00,B-1,Snake Plant,Office,17.08,41.45,537.47,0
2023-07-08 23:00:00,B-1,Snake Plant,Office,16.06,49.55,406.33,0
2023-07-09 00:00:00,B-1,Snake Plant,Office,15.13,55.47,182.87,0
2023-07-09 01:00:00,B-1,Snake Plant,Office,16.53,58.71,301.64,0
2023-07-09 02:00:00,B-1,Snake Plant,Office,15.25,49.87,366.5,0
2023-07-09 03:00:00,B-1,Snake Plant,Office,14.62,54.46,407.82,0
2023-07-09 04:00:00,B-1,Snake Plant,Office,14.76,41.2,544.69,0
2023-07-09 05:00:00,B-1,Snake Plant,Office,15.53,41.62,768.71,0
2023-07-09 06:00:00,B-1,Snake Plant,Office,16.97,38.74,697.36,0
2023-07-09 07:00:00,B-1,Snake Plant,Office,19.09,43.87,891.54,0
,,Snake Plant,Office,,,,0
2023-07-09 09:00:00,B-1,Snake Plant,Office,20.27,31.7,1139.98,1
2023-07-09 10:00:00,B-1,Snake Plant,Office,22.62,23.17,1258.37,1
2023-07-09 11:00:00,B-1,Snake Plant,Office,24.0,37.99,1378.53,0
2023-07-09 12:00:00,B-1,Snake Plant,Office,24.17,33.4,1359.96,1
2023-07-09 13:00:00,B-1,Snake Plant,Office,24.73,95.81,1482.64,0
2023-07-09 14:00:00,B-1,Snake Plant,Office,25.52,32.42,1314.51,1
2023-07-09 15:00:00,B-1,Snake Plant,Office,25.25,32.88,1330.81,1
2023-07-09 16:00:00,B-1,Snake Plant,Office,23.97,32.95,1225.22,1
2023-07-09 17:00:00,B-1,Snake Plant,Office,22.87,29.19,1202.95,1
2023-07-09 18:00:00,B-1,Snake Plant,Office,22.14,33.27,1119.25,1
2023-07-09 19:00:00,B-1,Snake Plant,Office,20.68,40.0,856.2,0
2023-07-09 20:00:00,B-1,Snake Plant,Office,20.77,95.0,812.17,0
2023-07-09 21:00:00,B-1,Snake Plant,Office,18.76,42.42,579.96,0
2023-07-09 22:00:00,B-1,Snake Plant,Office,17.56,44.28,508.11,0
2023-07-09 23:00:00,B-1,Snake Plant,Office,16.8,41.92,467.21,0
2023-07-10 00:00:00,B-1,Snake Plant,Office,15.71,58.5,217.75,0
2023-07-10 01:00:00,B-1,Snake Plant,Office,15.82,58.0,189.34,0
2023-07-10 02:00:00,B-1,Snake Plant,Office,15.57,47.47,460.84,0
2023-07-10 03:00:00,B-1,Snake Plant,Office,15.58,51.16,380.33,0
2023-07-10 04:00:00,B-1,Snake Plant,Office,15.82,44.55,528.28,0
2023-07-10 05:00:00,B-1,Snake Plant,Office,17.57,47.85,669.36,0
2023-07-10 06:00:00,B-1,Snake Plant,Office,17.61,40.83,753.75,0
2023-07-10 07:00:00,B-1,Snake Plant,Office,19.01,38.0,981.63,0
2023-07-10 08:00:00,B-1,Snake Plant,Office,19.58,38.18,1020.53,0
2023-07-10 09:00:00,B-1,Snake Plant,Office,20.24,29.64,1248.84,1
2023-07-10 10:00:00,B-1,Snake Plant,Office,22.98,34.39,1274.98,1
2023-07-10 11:00:00,B-1,Snake Plant,Office,24.02,94.46,1387.13,0
2023-07-10 12:00:00,B-1,Snake Plant,Office,24.3,32.32,1373.91,1
2023-07-10 13:00:00,B-1,Snake Plant,Office,24.25,37.85,1350.01,0
2023-07-10 14:00:00,B-1,Snake Plant,Office,24.97,33.02,1362.56,1
2023-07-10 15:00:00,B-1,Snake Plant,Office,24.63,28.65,1334.7,1
2023-07-10 16:00:00,B-1,Snake Plant,Office,24.0,37.92,1252.77,0
2023-07-10 17:00:00,B-1,Snake Plant,Office,23.38,35.87,1110.9,0
2023-07-10 18:00:00,B-1,Snake Plant,Office,21.07,40.43,1087.56,0
2023-07-10 19:00:00,B-1,Snake Plant,Office,21.37,33.44,997.2,1
2023-07-10 20:00:00,B-1,Snake Plant,Office,20.76,46.3,895.13,0
2023-07-10 21:00:00,B-1,Snake Plant,Office,18.25,38.67,681.35,0
2023-07-10 22:00:00,B-1,Snake Plant,Office,16.84,46.36,527.73,0
2023-07-10 23:00:00,B-1,Snake Plant,Office,16.44,47.75,345.29,0
2023-07-11 00:00:00,B-1,Snake Plant,Office,15.07,52.41,164.41,0
2023-07-11 01:00:00,B-1,Snake Plant,Office,14.9,57.28,252.82,0
2023-07-11 02:00:00,B-1,Snake Plant,Office,15.19,56.24,272.21,0
2023-07-11 03:00:00,B-1,Snake Plant,Office,15.13,50.97,448.21,0
2023-07-11 04:00:00,B-1,Snake Plant,Office,15.5,46.55,539.78,0
2023-07-11 05:00:00,B-1,Snake Plant,Office,16.24,46.99,681.52,0
2023-07-11 06:00:00,B-1,Snake Plant,Office,16.87,41.12,864.46,0
2023-07-11 07:00:00,B-1,Snake Plant,Office,19.01,38.23,914.3,0
2023-07-11 08:00:00,B-1,Snake Plant,Office,19.91,36.88,1128.34,0
2023-07-11 09:00:00,B-1,Snake Plant,Office,21.72,93.56,1181.55,0
2023-07-11 10:00:00,B-1,Snake Plant,Office,22.72,31.11,1289.68,1
2023-07-11 11:00:00,B-1,Snake Plant,Office,23.79,30.0,1398.28,1
2023-07-11 12:00:00,B-1,Snake Plant,Office,24.0,96.5,1452.56,0
2023-07-11 13:00:00,B-1,Snake Plant,Office,25.22,29.62,1474.59,1
2023-07-11 14:00:00,B-1,Snake Plant,Office,25.52,29.8,1365.95,1
2023-07-11 15:00:00,B-1,Snake Plant,Office,25.4,31.35,1349.75,1
2023-07-11 16:00:00,B-1,Snake Plant,Office,24.37,29.2,1183.31,1
2023-07-11 17:00:00,B-1,Snake Plant,Office,23.28,32.89,1128.42,1
2023-07-11 18:00:00,B-1,Snake Plant,Office,22.61,35.22,1042.73,0
2023-07-11 19:00:00,B-1,Snake Plant,Office,21.58,39.15,949.43,0
2023-07-11 20:00:00,B-1,Snake Plant,Office,19.65,94.16,910.49,0
2023-07-11 21:00:00,B-1,Snake Plant,Office,19.11,44.97,663.6,0
2023-07-11 22:00:00,B-1,Snake Plant,Office,16.83,45.6,524.03,0
2023-07-11 23:00:00,B-1,Snake Plant,Office,15.74,45.99,403.84,0
2023-07-12 00:00:00,B-1,Snake Plant,Office,15.57,56.58,95.79,0
2023-07-12 01:00:00,B-1,Snake Plant,Office,15.16,59.43,151.34,0
2023-07-12 02:00:00,B-1,Snake Plant,Office,13.59,57.44,310.16,0
2023-07-12 03:00:00,B-1,Snake Plant,Office,14.0,54.65,395.14,0
2023-07-12 04:00:00,B-1,Snake Plant,Office,15.01,94.74,529.55,0
2023-07-12 05:00:00,B-1,Snake Plant,Office,16.65,45.72,675.33,0
2023-07-12 06:00:00,B-1,Snake Plant,Office,16.85,38.91,804.19,0
2023-07-12 07:00:00,B-1,Snake Plant,Office,18.12,39.92,944.77,0
2023-07-12 08:00:00,B-1,Snake Plant,Office,20.05,33.01,1067.86,1
2023-07-12 09:00:00,B-1,Snake Plant,Office,21.79,36.66,1264.61,0
2023-07-12 10:00:00,B-1,Snake Plant,Office,21.46,33.76,1276.8,1
2023-07-12 11:00:00,B-1,Snake Plant,Office,24.1,31.11,1389.29,1
2023-07-12 12:00:00,B-1,Snake Plant,Office,23.34,33.12,1371.6,1
2023-07-12 13:00:00,B-1,Snake Plant,Office,24.57,,1433.02,0
2023-07-12 14:00:00,B-1,Snake Plant,Office,25.02,34.31,1516.79,1
2023-07-12 15:00:00,B-1,Snake Plant,Office,25.41,29.47,1338.74,1
2023-07-12 16:00:00,B-1,Snake Plant,Office,23.75,31.92,1170.06,1
2023-07-12 17:00:00,B-1,Snake Plant,Office,23.94,28.53,1077.75,1
2023-07-12 18:00:00,B-1,Snake Plant,Office,22.06,31.22,1052.34,1
2023-07-12 19:00:00,B-1,Snake Plant,Office,21.46,41.98,924.39,0
2023-07-12 20:00:00,B-1,Snake Plant,Office,20.44,37.35,752.68,0
2023-07-12 21:00:00,B-1,Snake Plant,Office,18.85,39.4,671.5,0
2023-07-12 22:00:00,B-1,Snake Plant,Office,17.05,37.58,569.88,0
2023-07-12 23:00:00,B-1,Snake Plant,Office,16.64,40.57,401.2,0
2023-07-13 00:00:00,B-1,Snake Plant,Office,15.98,58.8,298.28,0
2023-07-13 01:00:00,B-1,Snake Plant,Office,14.89,52.64,168.84,0
2023-07-13 02:00:00,B-1,Snake Plant,Office,15.22,52.45,292.8,0
2023-07-13 03:00:00,B-1,Snake Plant,Office,15.61,48.64,559.93,0
2023-07-13 04:00:00,B-1,Snake Plant,Office,15.29,45.76,533.99,0
2023-07-13 05:00:00,B-1,Snake Plant,Office,17.1,43.28,724.55,0
2023-07-13 06:00:00,B-1,Snake Plant,Office,17.88,32.4,787.37,1
2023-07-13 07:00:00,B-1,Snake Plant,Office,18.85,39.8,1001.59,0
2023-07-13 08:00:00,B-1,Snake Plant,Office,20.3,37.33,1039.83,0
2023-07-13 09:00:00,B-1,Snake Plant,Office,21.34,37.26,1278.98,0
2023-07-13 10:00:00,B-1,Snake Plant,Office,23.6,22.4,1273.08,1
2023-07-13 11:00:00,B-1,Snake Plant,Office,24.15,30.53,1316.93,1
2023-07-13 12:00:00,B-1,Snake Plant,Office,24.64,29.32,1417.03,1
2023-07-13 13:00:00,B-1,Snake Plant,Office,24.34,28.85,1392.3,1
2023-07-13 14:00:00,B-1,Snake Plant,Office,24.17,32.63,1433.3,1
2023-07-13 15:00:00,B-1,Snake Plant,Office,25.05,32.0,1327.82,1
2023-07-13 16:00:00,B-1,Snake Plant,Office,24.21,31.86,1305.86,1
2023-07-13 17:00:00,B-1,Snake Plant,Office,22.61,34.18,1203.37,1
2023-07-13 18:00:00,B-1,Snake Plant,Office,23.31,34.89,1012.09,1
2023-07-13 19:00:00,B-1,Snake Plant,Office,21.29,35.2,851.73,0
2023-07-13 20:00:00,B-1,Snake Plant,Office,21.69,36.5,833.83,0
2023-07-13 21:00:00,B-1,Snake Plant,Office,18.18,42.52,796.7,0
2023-07-13 22:00:00,B-1,Snake Plant,Office,17.24,41.79,625.59,0
2023-07-13 23:00:00,B-1,Snake Plant,Office,16.42,47.17,477.69,0
2023-07-14 00:00:00,B-1,Snake Plant,Office,14.93,56.5,267.93,0
2023-07-14 01:00:00,B-1,Snake Plant,Office,14.98,94.14,176.94,0
2023-07-14 02:00:00,B-1,Snake Plant,Office,15.57,56.95,315.07,0
2023-07-14 03:00:00,B-1,Snake Plant,Office,14.87,44.4,407.71,0
2023-07-14 04:00:00,B-1,Snake Plant,Office,15.98,53.87,579.92,0
2023-07-14 05:00:00,B-1,Snake Plant,Office,16.86,93.49,685.23,0
2023-07-14 06:00:00,B-1,Snake Plant,Office,17.92,37.78,839.9,0
2023-07-14 07:00:00,B-1,Snake Plant,Office,19.66,39.58,885.29,0
2023-07-14 08:00:00,B-1,Snake Plant,Office,19.91,35.01,1102.36,0
2023-07-14 09:00:00,B-1,Snake Plant,Office,21.05,37.04,1250.01,0
2023-07-14 10:00:00,B-1,Snake Plant,Office,22.42,34.16,1256.93,1
2023-07-14 11:00:00,B-1,Snake Plant,Office,23.47,36.23,1428.67,0
2023-07-14 12:00:00,B-1,Snake Plant,Office,24.4,32.0,1376.39,1
2023-07-14 13:00:00,B-1,Snake Plant,Office,24.82,30.55,1373.67,1
2023-07-14 14:00:00,B-1,Snake Plant,Office,25.29,26.4,1449.16,1
2023-07-14 15:00:00,B-1,Snake Plant,Office,24.55,31.95,1301.18,1
2023-07-14 16:00:00,B-1,Snake Plant,Office,24.66,27.88,1281.95,1
2023-07-14 17:00:00,B-1,Snake Plant,Office,23.32,36.15,1179.49,0
2023-07-14 18:00:00,B-1,Snake Plant,Office,22.62,33.82,938.3,1
2023-07-14 19:00:00,B-1,Snake Plant,Office,21.19,37.2,983.16,0
2023-07-14 20:00:00,B-1,Snake Plant,Office,20.82,36.03,818.52,0
2023-07-14 21:00:00,B-1,Snake Plant,Office,18.08,42.51,707.05,0
2023-07-14 22:00:00,B-1,Snake Plant,Office,17.84,43.14,537.79,0
2023-07-14 23:00:00,B-1,Snake Plant,Office,17.05,94.85,310.62,0
2023-07-15 00:00:00,B-1,Snake Plant,Office,16.17,,162.15,0
2023-07-15 01:00:00,B-1,Snake Plant,Office,15.58,53.65,208.56,0
2023-07-15 02:00:00,B-1,Snake Plant,Office,14.69,55.66,345.26,0
2023-07-15 03:00:00,B-1,Snake Plant,Office,14.95,48.8,508.93,0
2023-07-15 04:00:00,B-1,Snake Plant,Office,14.75,47.88,525.26,0
2023-07-15 05:00:00,B-1,Snake Plant,Office,17.35,41.22,657.92,0
2023-07-15 06:00:00,B-1,Snake Plant,Office,17.27,39.57,809.4,0
2023-07-15 07:00:00,B-1,Snake Plant,Office,18.78,94.87,883.6,0
2023-07-15 08:00:00,B-1,Snake Plant,Office,19.56,34.29,1029.09,1
2023-07-15 09:00:00,B-1,Snake Plant,Office,21.66,31.66,1093.02,1
2023-07-15 10:00:00,B-1,Snake Plant,Office,22.99,35.78,1250.04,0
2023-07-15 11:00:00,B-1,Snake Plant,Office,24.24,32.5,1263.49,1
2023-07-15 12:00:00,B-1,Snake Plant,Office,24.41,38.47,1307.38,0
2023-07-15 13:00:00,B-1,Snake Plant,Office,24.16,30.38,1397.89,1
2023-07-15 14:00:00,B-1,Snake Plant,Office,25.21,94.28,1335.73,0
2023-07-15 15:00:00,B-1,Snake Plant,Office,25.65,33.31,1303.93,1
2023-07-15 16:00:00,B-1,Snake Plant,Office,24.01,30.38,1394.37,1
2023-07-15 17:00:00,B-1,Snake Plant,Office,23.23,35.27,1142.54,0
2023-07-15 18:00:00,B-1,Snake Plant,Office,22.83,35.64,1072.22,0
2023-07-15 19:00:00,B-1,Snake Plant,Office,21.87,39.01,902.33,0
2023-07-15 20:00:00,B-1,Snake Plant,Office,19.74,34.81,712.76,1
2023-07-15 21:00:00,B-1,Snake Plant,Office,18.58,43.93,641.19,0
2023-07-15 22:00:00,B-1,Snake Plant,Office,17.2,47.52,571.6,0
2023-07-15 23:00:00,B-1,Snake Plant,Office,16.35,46.34,286.45,0
2023-07-16 00:00:00,B-1,Snake Plant,Office,15.3,61.67,219.11,0
2023-07-16 01:00:00,B-1,Snake Plant,Office,15.19,55.86,174.91,0
2023-07-16 02:00:00,B-1,Snake Plant,Office,15.24,56.32,326.21,0
2023-07-16 03:00:00,B-1,Snake Plant,Office,15.3,50.03,480.17,0
2023-07-16 04:00:00,B-1,Snake Plant,Office,15.33,42.19,561.96,0
2023-07-16 05:00:00,B-1,Snake Plant,Office,16.74,42.4,672.96,0
2023-07-16 06:00:00,B-1,Snake Plant,Office,17.35,43.57,687.21,0
2023-07-16 07:00:00,B-1,Snake Plant,Office,18.94,38.31,920.83,0
2023-07-16 08:00:00,B-1,Snake Plant,Office,19.08,36.99,1025.35,0
2023-07-16 09:00:00,B-1,Snake Plant,Office,21.14,94.43,1181.04,0
2023-07-16 10:00:00,B-1,Snake Plant,Office,22.28,30.71,1321.5,1
2023-07-16 11:00:00,B-1,Snake Plant,Office,23.71,26.74,1348.14,1
2023-07-16 12:00:00,B-1,Snake Plant,Office,23.62,94.23,1472.57,0
2023-07-16 13:00:00,B-1,Snake Plant,Office,24.26,38.56,1428.81,0
2023-07-16 14:00:00,B-1,Snake Plant,Office,24.95,33.15,1345.46,1
2023-07-16 15:00:00,B-1,Snake Plant,Office,24.21,30.25,1313.44,1
2023-07-16 16:00:00,B-1,Snake Plant,Office,25.06,35.19,1344.87,0
2023-07-16 17:00:00,B-1,Snake Plant,Office,23.34,30.72,1182.25,1
2023-07-16 18:00:00,B-1,Snake Plant,Office,22.85,31.8,1141.18,1
2023-07-16 19:00:00,B-1,Snake Plant,Office,20.4,38.15,1078.1,0
2023-07-16 20:00:00,B-1,Snake Plant,Office,19.85,39.62,745.57,0
2023-07-16 21:00:00,B-1,Snake Plant,Office,19.3,42.09,708.41,0
2023-07-16 22:00:00,B-1,Snake Plant,Office,17.46,47.39,579.49,0
2023-07-16 23:00:00,B-1,Snake Plant,Office,17.04,48.04,489.59,0
2023-07-17 00:00:00,B-1,Snake Plant,Office,15.84,59.44,225.42,0
2023-07-17 01:00:00,B-1,Snake Plant,Office,15.3,54.6,207.03,0
2023-07-17 02:00:00,B-1,Snake Plant,Office,14.93,57.05,274.84,0
2023-07-17 03:00:00,B-1,Snake Plant,Office,15.45,50.78,407.83,0
2023-07-17 04:00:00,B-1,Snake Plant,Office,15.95,50.07,537.94,0
2023-07-17 05:00:00,B-1,Snake Plant,Office,17.1,47.21,660.57,0
2023-07-17 06:00:00,B-1,Snake Plant,Office,17.82,43.99,887.22,0
2023-07-17 07:00:00,B-1,Snake Plant,Office,18.0,40.98,848.21,0
2023-07-17 08:00:00,B-1,Snake Plant,Office,19.56,37.95,1092.55,0
2023-07-17 09:00:00,B-1,Snake Plant,Office,21.35,95.24,1069.12,0
2023-07-17 10:00:00,B-1,Snake Plant,Office,22.65,29.37,1175.08,1
2023-07-17 11:00:00,B-1,Snake Plant,Office,23.22,28.13,1287.09,1
2023-07-17 12:00:00,B-1,Snake Plant,Office,24.4,94.31,1429.2,0
2023-07-17 13:00:00,B-1,Snake Plant,Office,24.65,34.74,1297.77,1
2023-07-17 14:00:00,B-1,Snake Plant,Office,24.47,29.88,1415.91,1
2023-07-17 15:00:00,B-1,Snake Plant,Office,24.91,25.75,1329.33,1
2023-07-17 16:00:00,B-1,Snake Plant,Office,24.47,30.51,1265.88,1
2023-07-17 17:00:00,B-1,Snake Plant,Office,24.35,37.63,1183.34,0
2023-07-17 18:00:00,B-1,Snake Plant,Office,22.3,37.69,1043.16,0
2023-07-17 19:00:00,B-1,Snake Plant,Office,20.8,37.97,874.12,0
2023-07-17 20:00:00,B-1,Snake Plant,Office,20.93,35.64,833.96,0
2023-07-17 21:00:00,B-1,Snake Plant,Office,19.16,35.28,647.42,0
2023-07-17 22:00:00,B-1,Snake Plant,Office,18.16,45.9,602.48,0
2023-07-17 23:00:00,B-1,Snake Plant,Office,16.09,95.06,483.28,0
2023-07-18 00:00:00,B-1,Snake Plant,Office,15.91,58.5,253.41,0
2023-07-18 01:00:00,B-1,Snake Plant,Office,15.34,55.91,261.36,0
2023-07-18 02:00:00,B-1,Snake Plant,Office,15.19,53.54,398.04,0
2023-07-18 03:00:00,B-1,Snake Plant,Office,14.85,48.72,405.83,0
2023-07-18 04:00:00,B-1,Snake Plant,Office,15.43,49.44,586.85,0
2023-07-18 05:00:00,B-1,Snake Plant,Office,16.45,45.38,685.23,0
2023-07-18 06:00:00,B-1,Snake Plant,Office,17.46,43.45,785.64,0
2023-07-18 07:00:00,B-1,Snake Plant,Office,18.34,35.09,912.47,0
2023-07-18 08:00:00,B-1,Snake Plant,Office,19.92,38.2,1027.17,0
2023-07-18 09:00:00,B-1,Snake Plant,Office,21.36,34.67,1243.7,1
2023-07-18 10:00:00,B-1,Snake Plant,Office,22.52,37.23,1200.79,0
2023-07-18 11:00:00,B-1,Snake Plant,Office,23.58,32.94,1336.72,1
2023-07-18 12:00:00,B-1,Snake Plant,Office,23.25,34.75,1366.39,1
2023-07-18 13:00:00,B-1,Snake Plant,Office,24.64,33.24,1385.57,1
2023-07-18 14:00:00,B-1,Snake Plant,Office,24.85,28.19,1411.5,1
2023-07-18 15:00:00,B-1,Snake Plant,Office,24.29,33.37,1356.06,1
2023-07-18 16:00:00,B-1,Snake Plant,Office,23.84,30.62,1277.11,1
2023-07-18 17:00:00,B-1,Snake Plant,Office,23.15,94.78,1134.44,0
2023-07-18 18:00:00,B-1,Snake Plant,Office,22.64,35.53,1052.69,0
2023-07-18 19:00:00,B-1,Snake Plant,Office,21.57,35.93,839.15,0
2023-07-18 20:00:00,B-1,Snake Plant,Office,19.86,95.44,732.44,0
2023-07-18 21:00:00,B-1,Snake Plant,Office,18.33,42.65,509.42,0
2023-07-18 22:00:00,B-1,Snake Plant,Office,17.01,43.76,651.72,0
2023-07-18 23:00:00,B-1,Snake Plant,Office,16.39,94.8,397.32,0
2023-07-19 00:00:00,B-1,Snake Plant,Office,15.76,59.78,231.68,0
2023-07-19 01:00:00,B-1,Snake Plant,Office,15.31,50.63,246.73,0
2023-07-19 02:00:00,B-1,Snake Plant,Office,14.22,52.43,353.92,0
2023-07-19 03:00:00,B-1,Snake Plant,Office,15.02,53.92,476.58,0
2023-07-19 04:00:00,B-1,Snake Plant,Office,15.88,51.8,566.35,0
2023-07-19 05:00:00,B-1,Snake Plant,Office,15.8,43.08,633.03,0
2023-07-19 06:00:00,B-1,Snake Plant,Office,18.3,46.21,784.64,0
2023-07-19 07:00:00,B-1,Snake Plant,Office,17.94,38.77,924.18,0
2023-07-19 08:00:00,B-1,Snake Plant,Office,19.33,32.14,1052.6,1
2023-07-19 09:00:00,B-1,Snake Plant,Office,21.23,37.02,1172.86,0
2023-07-19 10:00:00,B-1,Snake Plant,Office,21.99,37.17,1307.37,0
2023-07-19 11:00:00,B-1,Snake Plant,Office,24.05,36.16,1334.24,0
2023-07-19 12:00:00,B-1,Snake Plant,Office,24.19,94.82,1258.91,0
2023-07-19 13:00:00,B-1,Snake Plant,Office,24.39,30.53,1423.41,1
2023-07-19 14:00:00,B-1,Snake Plant,Office,24.48,31.13,1429.01,1
2023-07-19 15:00:00,B-1,Snake Plant,Office,25.18,30.99,1271.24,1
2023-07-19 16:00:00,B-1,Snake Plant,Office,24.35,34.12,1336.45,1
2023-07-19 17:00:00,B-1,Snake Plant,Office,23.53,33.71,1098.88,1
2023-07-19 18:00:00,B-1,Snake Plant,Office,22.4,35.44,1105.17,0
2023-07-19 19:00:00,B-1,Snake Plant,Office,20.73,33.26,924.97,1
2023-07-19 20:00:00,B-1,Snake Plant,Office,19.91,33.42,794.25,1
2023-07-19 21:00:00,B-1,Snake Plant,Office,19.28,42.1,614.91,0
2023-07-19 22:00:00,B-1,Snake Plant,Office,17.05,46.91,568.34,0
2023-07-19 23:00:00,B-1,Snake Plant,Office,16.83,38.64,480.22,0
2023-07-20 00:00:00,B-1,Snake Plant,Office,15.14,57.93,130.86,0
2023-07-20 01:00:00,B-1,Snake Plant,Office,15.97,59.84,271.08,0
2023-07-20 02:00:00,B-1,Snake Plant,Office,15.35,49.37,313.52,0
2023-07-20 03:00:00,B-1,Snake Plant,Office,15.81,47.19,403.06,0
2023-07-20 04:00:00,B-1,Snake Plant,Office,15.5,49.51,590.77,0
2023-07-20 05:00:00,B-1,Snake Plant,Office,17.15,,688.38,0
2023-07-20 06:00:00,B-1,Snake Plant,Office,18.27,47.6,821.03,0
2023-07-20 07:00:00,B-1,Snake Plant,Office,18.98,36.84,919.72,0
2023-07-20 08:00:00,B-1,Snake Plant,Office,20.81,37.2,1096.79,0
2023-07-20 09:00:00,B-1,Snake Plant,Office,21.98,37.55,1177.67,0
2023-07-20 10:00:00,B-1,Snake Plant,Office,22.79,37.55,1318.82,0
2023-07-20 11:00:00,B-1,Snake Plant,Office,24.54,35.99,1326.81,0
2023-07-20 12:00:00,B-1,Snake Plant,Office,24.02,31.69,1424.77,1
2023-07-20 13:00:00,B-1,Snake Plant,Office,24.74,30.89,1357.73,1
2023-07-20 14:00:00,B-1,Snake Plant,Office,25.33,33.97,1396.57,1
2023-07-20 15:00:00,B-1,Snake Plant,Office,25.12,95.67,1385.06,0
2023-07-20 16:00:00,B-1,Snake Plant,Office,24.86,31.6,1316.05,1
2023-07-20 17:00:00,B-1,Snake Plant,Office,23.57,31.82,1246.09,1
2023-07-20 18:00:00,B-1,Snake Plant,Office,22.29,95.81,1123.21,0
2023-07-20 19:00:00,B-1,Snake Plant,Office,21.18,33.99,896.8,1
2023-07-20 20:00:00,B-1,Snake Plant,Office,19.91,32.74,796.69,1
2023-07-20 21:00:00,B-1,Snake Plant,Office,18.9,39.59,559.54,0
2023-07-20 22:00:00,B-1,Snake Plant,Office,17.81,39.39,557.0,0
2023-07-20 23:00:00,B-1,Snake Plant,Office,15.7,44.91,434.43,0
2023-07-21 00:00:00,B-1,Snake Plant,Office,15.42,,200.91,0
